StudentID,CourseCode,AttendanceStatus,Grade
824,UX53,Online,79.61
825,UX93,Online,65.97
825,CS64,Online,65.39
825,MB37,Offline,75.89
825,BI02,Online,81.92
826,DS10,Offline,84.26
826,MB44,Offline,80.74
826,BI08,Offline,73.97
827,PY62,Online,69.47
827,BI83,Offline,96.97
827,AI86,Online,68.08
828,DS61,Online,92.59
828,AI100,Offline,64.38
828,MB03,Online,73.88
828,PY74,Online,98.16
829,AI78,Offline,86.56
829,WD32,Online,72.11
829,DS79,Offline,71.09
829,CS42,Online,62.27
829,WD77,Online,96.47
830,UX31,Offline,63.72
830,WD30,Online,65.81
830,WD28,Online,85.33
830,PY21,Online,64.62
830,MB26,Online,64.72
831,DS68,Online,64.61
831,MB69,Online,64.64
831,MB16,Offline,76.11
831,DS10,Online,96.53
831,WD28,Online,64.84
832,DS09,Online,67.92
832,AI33,Online,61.48
832,BI08,Online,77.26
832,UX93,Offline,68.34
832,PY48,Online,86.41
833,DS72,Offline,67.05
833,MB54,Online,71.38
833,UX53,Offline,85.01
833,CS51,Online,96.88
834,DS65,Online,83.85
834,CS75,Offline,65.15
834,PY07,Online,88.03
835,CS75,Online,92.21
835,AI17,Online,88.63
835,UX13,Offline,65.13
835,CS22,Offline,92.94
836,UX93,Online,71.02
836,DS91,Offline,97.41
836,DS10,Offline,81.59
837,CS05,Offline,97.66
837,MB26,Online,61.03
837,CS04,Offline,97.21
837,MB01,Offline,64.92
838,MB26,Online,66.65
838,PY24,Online,77.72
838,TS34,Online,77.25
838,DS61,Online,76.49
838,DV60,Online,65.06
839,TS29,Offline,98.12
839,PY15,Online,93.11
839,TS34,Online,68.87
839,CS20,Offline,61.3
840,PY62,Offline,96.32
840,BI06,Offline,98.26
840,MB40,Offline,74.74
841,WD43,Offline,74.88
841,AI17,Offline,93.74
841,DV81,Online,70.05
841,DS45,Online,65.47
842,AI27,Online,82.2
842,DV81,Online,91.89
842,PY63,Online,61.55
842,DV47,Online,92.24
843,AI86,Offline,90.54
843,AI78,Online,79.56
843,WD80,Offline,80.65
843,BI92,Online,80.67
843,AI17,Offline,77.91
844,CS20,Offline,88.17
844,PY07,Offline,63.38
844,WD30,Online,76.34
845,AI55,Online,73.29
845,DS10,Online,92.52
845,MB44,Offline,74.44
846,DS58,Online,64.57
846,AI33,Online,60.99
846,UX93,Offline,67.27
846,BI08,Offline,77.87
846,PY48,Offline,83.85
847,UX13,Online,73.35
847,DS59,Online,84.28
847,WD77,Online,92.9
847,MB54,Offline,96.88
848,CS05,Offline,83.41
848,MB03,Online,93.23
848,PY21,Offline,60.76
848,MB01,Online,99.19
849,BI06,Offline,85.07
849,TS46,Online,90.2
849,DS09,Online,62.02
849,PY07,Offline,86.66
850,CS64,Offline,83.42
850,DS10,Online,92.82
850,BI02,Offline,82.97
851,DS10,Online,70.22
851,WD28,Online,92.31
851,PY07,Offline,85.86
851,MB16,Offline,97.17
852,WD43,Online,67.95
852,WD67,Offline,87.41
852,DS45,Offline,75.29
852,DV25,Offline,64.08
853,BI19,Offline,98.1
853,CS18,Offline,79.2
853,DV47,Offline,69.93
853,AI88,Online,90.49
854,DV89,Online,99.83
854,TS90,Offline,92.28
854,MB40,Online,88.46
854,AI27,Offline,66.61
855,BI38,Offline,62.04
855,CS05,Offline,92.79
855,DS10,Online,64.23
855,DV60,Offline,62.2
856,PY63,Offline,63.8
856,DS58,Online,69.41
856,MB54,Offline,96.03
857,CS18,Offline,97.11
857,PY85,Online,92.61
857,MB52,Online,98.82
858,BI08,Online,90.31
858,UX96,Offline,97.87
858,DV50,Offline,80.88
858,WD32,Online,82.84
859,WD77,Online,62.47
859,AI86,Online,70.38
859,DS59,Online,76.75
859,UX13,Offline,78.93
860,CS49,Offline,82.54
860,CS18,Offline,83.83
860,AI97,Online,90.58
861,PY82,Offline,91.66
861,CS05,Offline,82.39
861,TS46,Online,78.53
861,MB44,Offline,83.14
861,MB37,Offline,86.58
862,AI33,Offline,69.17
862,DS79,Online,70.35
862,AI78,Online,91.6
863,MB01,Offline,95.98
863,CS05,Online,67.08
863,MB03,Offline,86.97
863,BI02,Online,73.33
864,PY74,Offline,67.27
864,BI06,Online,95.39
864,WD67,Offline,88.08
864,AI100,Offline,93.4
865,UX41,Offline,97.42
865,CS22,Offline,61.02
865,WD73,Offline,80.47
865,DS45,Online,62.59
866,PY24,Offline,65.69
866,CS22,Offline,83.2
866,UX13,Online,93.02
867,DV50,Online,80.1
867,MB03,Online,70.64
867,AI97,Offline,81.31
867,CS18,Online,84.56
868,CS18,Online,99.62
868,MB16,Offline,84.08
868,AI17,Online,77.0
868,DS45,Online,63.57
869,MB16,Offline,86.45
869,UX53,Online,99.94
869,TS46,Online,88.59
870,AI33,Offline,95.78
870,BI08,Offline,67.46
870,DV47,Online,61.75
871,PY07,Offline,91.19
871,MB16,Online,96.4
871,WD28,Offline,96.26
871,DS10,Offline,90.02
872,MB69,Online,77.16
872,DS61,Online,94.92
872,UX87,Offline,70.94
872,MB03,Offline,76.08
873,MB03,Online,88.01
873,BI02,Online,81.87
873,MB01,Online,94.65
874,TS29,Online,77.71
874,PY62,Offline,80.68
874,WD73,Online,91.49
874,CS20,Offline,84.9
875,PY74,Offline,84.66
875,UX41,Online,87.96
875,CS05,Offline,87.86
875,CS22,Offline,72.46
876,MB54,Offline,83.53
876,CS64,Offline,92.14
876,AI33,Online,64.43
876,PY63,Online,88.9
876,DS58,Online,62.34
877,WD77,Online,74.05
877,DV89,Online,78.98
877,TS34,Offline,87.31
877,UX53,Online,69.08
877,WD73,Offline,68.29
878,AI88,Online,64.0
878,DV81,Offline,73.11
878,DV50,Online,75.16
878,AI27,Online,61.97
879,TS46,Online,61.88
879,BI08,Offline,99.95
879,DS09,Offline,91.42
879,PY07,Offline,77.25
879,BI06,Offline,62.0
880,DV25,Offline,72.59
880,TS34,Offline,79.6
880,BI08,Offline,73.6
880,DV47,Online,82.85
881,AI17,Offline,65.23
881,AI78,Offline,70.32
881,WD80,Offline,95.04
881,BI92,Online,94.17
882,PY48,Offline,62.17
882,CS42,Offline,85.3
882,WD94,Offline,69.16
883,WD28,Online,64.74
883,MB54,Online,71.76
883,MB56,Offline,77.13
884,MB54,Offline,84.53
884,AI55,Offline,61.11
884,MB52,Online,67.08
884,WD28,Online,63.69
885,DS58,Online,64.33
885,DS84,Offline,79.25
885,CS11,Offline,99.67
885,CS49,Online,67.84
885,BI38,Online,66.92
886,WD73,Online,99.77
886,BI36,Offline,91.7
886,DS09,Online,85.54
886,CS70,Offline,63.05
886,AI55,Online,96.78
887,AI78,Offline,73.69
887,AI17,Offline,73.83
887,WD80,Offline,94.66
888,PY63,Offline,99.34
888,BI36,Online,72.39
888,CS64,Online,86.87
888,AI33,Online,80.14
888,UX53,Offline,74.48
889,DS09,Offline,86.11
889,BI38,Offline,86.09
889,WD67,Offline,89.59
889,TS34,Online,93.82
890,BI08,Online,97.39
890,DV47,Offline,71.42
890,PY48,Offline,87.29
891,BI08,Online,86.58
891,AI33,Online,79.57
891,PY48,Online,67.67
891,UX31,Offline,87.4
891,DV47,Online,95.91
892,UX87,Offline,98.49
892,TS90,Online,70.2
892,MB40,Online,61.33
892,DS58,Online,73.0
893,WD43,Offline,93.91
893,AI78,Offline,60.47
893,MB56,Online,80.59
893,MB40,Offline,77.62
893,PY62,Offline,80.57
894,MB37,Offline,70.16
894,PY62,Offline,70.47
894,PY15,Offline,62.14
895,DV60,Online,78.01
895,TS46,Online,60.62
895,MB37,Offline,69.64
895,PY82,Online,65.88
895,BI38,Offline,98.41
896,CS12,Online,72.24
896,UX71,Offline,79.25
896,BI83,Online,93.5
896,UX41,Online,70.97
896,BI06,Offline,87.24
897,PY48,Offline,88.42
897,CS57,Online,70.71
897,CS66,Online,93.27
897,CS04,Online,83.7
898,WD43,Online,66.04
898,CS66,Online,99.41
898,PY62,Offline,61.2
899,TS46,Online,88.47
899,MB16,Online,66.71
899,MB26,Online,61.79
900,PY63,Online,95.56
900,CS18,Online,62.52
900,BI19,Offline,78.45
901,BI19,Offline,64.87
901,TS90,Online,92.71
901,AI27,Online,74.91
901,DV89,Online,71.55
902,DV60,Online,83.59
902,DS91,Online,91.45
902,DS59,Offline,76.85
902,DV95,Online,67.8
902,WD99,Offline,76.35
903,DV81,Online,89.33
903,CS70,Online,78.28
903,AI17,Offline,96.64
903,MB16,Online,74.8
903,WD67,Offline,97.74
904,DV50,Online,96.12
904,UX41,Online,77.44
904,DV35,Offline,76.88
904,MB52,Online,62.95
904,AI100,Offline,96.65
905,AI17,Online,92.31
905,WD77,Offline,64.02
905,DV25,Offline,90.9
905,UX31,Offline,61.68
906,DS10,Offline,81.93
906,MB37,Offline,82.16
906,TS46,Offline,81.37
906,DV60,Offline,66.37
906,MB44,Offline,91.4
907,MB16,Online,78.9
907,MB54,Offline,91.26
907,MB40,Online,74.56
907,DS72,Offline,92.11
907,CS51,Offline,67.22
908,BI08,Online,87.73
908,DS58,Online,65.06
908,AI33,Online,65.31
908,UX31,Offline,78.18
909,CS75,Online,90.44
909,DS84,Offline,97.38
909,DS79,Online,91.36
909,WD30,Offline,73.42
909,BI83,Offline,98.86
910,DS91,Offline,88.24
910,UX96,Online,79.53
910,DS14,Offline,84.08
911,CS18,Offline,63.68
911,DV47,Offline,97.6
911,WD73,Offline,70.65
912,MB16,Online,77.97
912,WD43,Offline,88.84
912,BI38,Offline,70.66
913,PY63,Offline,74.91
913,CS64,Online,72.76
913,WD80,Online,60.12
914,AI33,Online,97.52
914,UX53,Online,62.53
914,MB39,Offline,68.78
914,BI36,Offline,76.4
914,PY63,Online,78.37
915,CS05,Offline,99.68
915,CS12,Online,96.78
915,MB40,Offline,95.5
916,DS79,Online,66.44
916,WD77,Offline,88.68
916,WD32,Online,63.6
916,DV89,Offline,62.9
917,CS75,Offline,97.72
917,UX13,Online,63.66
917,UX71,Offline,98.99
917,CS49,Online,93.75
917,CS57,Online,99.24
918,PY63,Online,89.75
918,PY62,Online,97.88
918,PY15,Offline,62.13
918,UX53,Online,67.98
918,DS09,Online,78.5
919,DV50,Offline,96.24
919,PY63,Online,95.09
919,AI27,Offline,82.47
919,AI88,Offline,87.97
920,CS04,Offline,83.72
920,CS57,Online,94.61
920,PY48,Offline,73.78
921,CS64,Online,98.37
921,WD30,Online,99.1
921,DS65,Online,92.19
921,PY07,Online,68.53
921,BI06,Online,61.42
922,DS09,Offline,68.87
922,TS34,Online,62.75
922,AI17,Offline,68.53
922,WD67,Offline,77.51
923,WD77,Online,76.23
923,CS18,Offline,99.16
923,DV35,Offline,61.56
923,CS20,Offline,77.91
923,CS22,Online,99.59
924,PY07,Offline,98.71
924,MB16,Offline,92.01
924,DS10,Offline,96.85
924,DS68,Offline,76.24
925,UX93,Online,77.82
925,MB69,Offline,97.08
925,DS72,Online,75.74
926,DV50,Offline,66.38
926,DV47,Online,89.17
926,PY63,Online,83.76
926,CS18,Offline,96.09
927,PY07,Offline,89.22
927,WD30,Online,95.58
927,DS65,Online,98.04
927,CS64,Online,78.51
928,PY48,Offline,88.17
928,CS66,Offline,87.28
928,DS14,Online,87.47
928,CS04,Online,66.73
928,CS57,Online,76.24
929,MB56,Online,87.3
929,BI02,Online,95.72
929,MB69,Online,67.29
929,DS72,Offline,91.4
929,DV35,Offline,94.88
930,DS09,Online,63.16
930,PY15,Online,73.49
930,MB37,Online,96.26
931,DS58,Offline,61.28
931,AI33,Offline,61.75
931,UX31,Offline,64.0
931,DV47,Offline,88.17
932,CS05,Offline,88.33
932,MB37,Offline,85.76
932,MB01,Online,86.66
933,DS09,Offline,98.3
933,TS46,Online,98.79
933,PY07,Online,68.13
934,PY63,Online,95.13
934,DS09,Offline,61.82
934,PY82,Offline,62.58
934,PY15,Offline,85.07
934,AI86,Online,98.22
935,PY62,Offline,87.44
935,PY15,Offline,65.86
935,AI86,Offline,75.52
935,BI83,Online,62.37
935,PY63,Offline,82.78
936,UX13,Online,62.95
936,TS29,Offline,88.69
936,BI36,Offline,70.51
936,UX71,Online,99.84
936,CS20,Offline,87.78
937,AI88,Offline,72.27
937,TS90,Offline,94.48
937,CS12,Online,60.11
938,CS22,Offline,60.32
938,WD77,Online,85.32
938,CS18,Online,62.92
938,DV35,Online,99.41
939,PY82,Offline,64.23
939,PY15,Offline,67.35
939,MB37,Online,85.11
939,PY63,Online,68.75
940,PY07,Online,60.61
940,DS68,Online,82.85
940,WD28,Offline,93.56
941,CS75,Offline,80.42
941,CS11,Online,60.56
941,UX13,Online,63.54
942,PY24,Offline,95.86
942,MB26,Offline,98.31
942,TS34,Offline,73.36
942,DV60,Offline,72.93
943,AI33,Offline,66.7
943,PY63,Online,69.24
943,UX53,Online,76.76
943,CS64,Online,91.89
943,BI36,Online,78.3
944,WD43,Offline,99.33
944,TS34,Online,87.8
944,AI33,Online,60.04
944,BI38,Offline,64.58
945,CS18,Online,77.26
945,DS45,Online,63.96
945,CS11,Online,62.7
945,AI17,Online,80.89
946,UX31,Offline,64.26
946,DS09,Online,80.13
946,WD73,Online,81.42
946,CS70,Offline,82.01
947,MB03,Offline,87.61
947,MB37,Offline,66.7
947,DS10,Online,75.27
948,UX93,Offline,81.4
948,AI88,Online,62.69
948,MB54,Offline,84.35
948,MB69,Online,80.34
948,MB26,Offline,95.97
949,BI38,Offline,94.65
949,CS42,Online,99.82
950,DV89,Online,62.16
950,AI27,Online,84.6
950,BI19,Online,85.01
951,MB52,Offline,63.55
951,MB56,Offline,79.49
951,WD28,Offline,86.19
952,BI19,Offline,98.96
952,PY62,Offline,83.09
952,DS59,Online,88.04
952,PY63,Online,89.43
952,CS42,Online,65.1
953,MB16,Online,65.22
953,WD28,Offline,79.92
953,TS29,Online,87.82
953,AI27,Online,69.75
953,MB40,Online,61.66
954,WD43,Offline,95.45
954,PY62,Offline,70.14
954,CS66,Online,60.12
955,CS75,Offline,78.28
955,DS65,Offline,75.92
955,PY07,Online,84.44
956,CS42,Online,86.07
956,WD32,Online,76.63
956,DS61,Online,78.79
957,UX13,Online,64.77
957,MB69,Online,70.55
957,MB54,Offline,62.68
957,AI86,Offline,75.68
958,PY76,Online,76.79
958,CS11,Online,80.04
958,CS18,Offline,76.23
959,MB40,Offline,69.35
959,TS90,Offline,97.19
959,AI88,Online,82.81
959,UX87,Offline,74.48
960,WD80,Offline,72.02
960,CS64,Online,77.64
960,BI02,Offline,75.66
961,AI17,Online,82.7
961,AI78,Offline,60.34
961,BI92,Offline,66.69
962,BI06,Online,77.35
962,WD30,Online,63.54
962,DS65,Online,70.23
963,DV89,Offline,86.94
963,MB40,Online,87.17
963,AI27,Online,81.35
963,TS90,Offline,97.97
964,MB69,Online,88.97
964,MB56,Online,86.32
964,DS61,Offline,70.55
964,CS57,Online,82.39
964,TS34,Online,95.49
965,UX71,Offline,81.27
965,DS14,Online,69.82
965,PY15,Online,97.97
965,TS34,Online,92.36
965,UX13,Online,63.1
966,BI08,Offline,74.79
966,BI06,Offline,91.13
966,PY07,Offline,96.65
966,DS09,Offline,79.98
966,TS46,Offline,76.06
967,WD30,Online,77.46
967,CS64,Offline,99.65
967,CS20,Offline,75.72
967,PY07,Offline,98.49
967,BI06,Online,77.24
968,CS42,Offline,74.8
968,MB01,Online,82.91
968,CS70,Offline,80.32
968,UX71,Offline,67.41
969,PY62,Offline,75.88
969,DS45,Offline,67.27
969,MB44,Online,60.54
969,TS29,Offline,65.47
970,TS46,Offline,64.9
970,UX53,Offline,62.11
970,DS72,Offline,86.03
970,MB54,Online,69.91
971,AI27,Offline,95.45
971,BI19,Online,88.74
971,DV89,Online,78.11
972,AI100,Online,61.2
972,MB03,Online,79.83
972,BI06,Offline,96.79
972,UX87,Online,97.28
973,MB40,Offline,72.73
973,AI27,Online,74.51
973,BI19,Offline,89.56
974,WD67,Offline,70.68
974,WD43,Offline,61.94
974,MB44,Offline,67.76
975,WD73,Offline,95.01
975,MB44,Online,68.9
975,CS20,Offline,78.51
976,DS61,Offline,76.27
976,PY24,Online,78.72
976,MB26,Online,71.15
977,CS20,Online,92.55
977,CS42,Online,60.98
977,DV35,Offline,73.02
978,DS10,Online,89.18
978,MB44,Online,72.37
978,UX31,Offline,78.52
978,WD32,Online,64.8
978,AI55,Online,84.17
979,CS20,Offline,81.16
979,PY07,Online,79.78
979,BI06,Online,96.34
980,AI17,Offline,74.04
980,DV25,Online,80.72
980,MB39,Offline,67.04
981,UX13,Online,73.76
981,MB69,Offline,98.65
981,MB54,Offline,93.09
981,AI86,Online,96.38
981,DS59,Online,66.76
982,DS68,Online,60.06
982,MB69,Offline,94.11
982,DS10,Online,91.27
982,PY07,Online,65.17
982,WD28,Offline,77.07
983,BI83,Online,82.05
983,DS79,Offline,61.82
983,DS84,Online,75.56
983,WD30,Offline,91.52
983,DS45,Online,90.58
984,CS70,Online,63.95
984,AI55,Offline,64.99
984,BI36,Offline,63.99
985,DV25,Online,98.55
985,UX93,Offline,86.65
985,UX96,Offline,96.92
985,CS20,Offline,81.37
985,MB52,Offline,91.17
986,AI88,Online,65.81
986,BI36,Online,99.29
986,TS90,Online,65.67
986,CS05,Online,96.79
987,CS11,Offline,82.41
987,DS45,Online,88.69
987,MB16,Online,67.15
987,CS18,Offline,76.2
987,PY76,Offline,67.32
988,MB16,Offline,69.69
988,CS18,Offline,94.58
988,DS45,Online,62.67
988,AI17,Online,81.26
988,CS11,Offline,75.87
989,BI08,Offline,86.76
989,PY63,Online,94.27
989,WD32,Offline,90.89
989,BI92,Offline,65.94
990,UX41,Online,80.35
990,WD30,Offline,86.56
990,DS84,Online,82.84
990,DS45,Offline,86.27
990,BI83,Offline,62.53
991,DS59,Offline,82.75
991,UX31,Online,97.47
991,DS10,Online,74.73
991,BI08,Offline,99.09
991,DV60,Offline,62.88
992,DS45,Online,82.78
992,MB16,Online,83.05
992,PY76,Offline,83.7
992,CS18,Online,83.64
992,AI17,Offline,81.88
993,MB69,Online,60.73
993,UX87,Online,77.38
993,AI100,Online,86.67
993,MB03,Online,84.91
994,PY85,Online,65.99
994,CS18,Online,97.63
994,WD73,Online,90.08
994,DS58,Offline,96.24
994,AI86,Offline,78.51
995,AI27,Online,66.6
995,TS29,Offline,95.73
995,WD28,Online,63.2
995,MB16,Online,65.27
995,MB40,Offline,87.0
996,MB56,Offline,85.95
996,CS57,Offline,74.1
996,WD43,Online,97.63
997,DS61,Offline,73.15
997,DV60,Online,61.24
997,TS34,Offline,67.27
997,PY24,Online,65.79
997,MB26,Online,64.84
998,BI83,Offline,79.45
998,DS45,Offline,70.89
998,DS79,Offline,82.52
999,DS58,Online,65.61
999,AI33,Offline,75.83
999,DS09,Offline,81.79
999,UX31,Offline,79.86
1000,AI27,Offline,92.65
1000,DV47,Offline,95.62
1000,CS18,Offline,87.63
1000,PY63,Online,70.28
1001,DS09,Offline,72.59
1001,BI38,Online,78.81
1001,WD67,Online,83.55
1001,AI33,Offline,99.0
1002,DV81,Online,95.31
1002,CS18,Offline,65.49
1002,AI88,Offline,68.91
1002,DV47,Online,61.98
1002,PY63,Offline,83.74
1003,CS11,Online,81.16
1003,CS18,Offline,76.54
1003,MB16,Online,77.06
1003,PY76,Online,99.5
1003,DS45,Offline,84.56
1004,DV50,Offline,73.95
1004,MB03,Offline,76.56
1004,CS22,Offline,69.92
1004,DV98,Offline,90.15
1004,AI100,Offline,89.81
1005,CS64,Online,75.82
1005,MB54,Online,90.12
1005,PY63,Online,93.35
1005,AI33,Offline,71.03
1006,AI27,Offline,60.69
1006,CS57,Online,65.84
1006,CS04,Online,83.73
1006,DS14,Offline,65.13
1007,DV35,Offline,63.99
1007,DS45,Online,64.14
1007,WD73,Online,99.91
1007,DV50,Offline,65.16
1007,PY74,Online,64.61
1008,PY85,Offline,95.97
1008,WD28,Offline,67.71
1008,DV35,Offline,74.82
1008,AI100,Offline,92.01
1009,CS05,Online,61.72
1009,UX87,Offline,82.67
1009,CS11,Offline,75.26
1010,AI33,Online,82.66
1010,DS45,Online,65.66
1010,DV50,Offline,64.27
1011,AI55,Offline,94.57
1011,UX31,Offline,67.61
1011,BI08,Offline,85.12
1012,WD28,Online,70.44
1012,MB54,Offline,82.1
1012,MB56,Online,70.37
1012,AI55,Offline,75.86
1013,UX41,Offline,61.92
1013,DS79,Online,71.86
1013,WD30,Online,67.62
1014,AI78,Online,72.4
1014,BI92,Offline,67.32
1014,WD80,Offline,68.32
1014,AI17,Online,60.75
1015,UX71,Offline,91.26
1015,BI83,Online,61.31
1015,CS12,Offline,88.43
1016,DS14,Online,66.12
1016,AI27,Online,85.87
1016,PY48,Offline,77.53
1017,AI55,Online,72.08
1017,PY85,Offline,62.34
1017,DV50,Online,81.46
1017,CS18,Offline,97.89
1018,AI78,Offline,73.53
1018,AI17,Offline,90.06
1018,BI92,Online,67.96
1019,MB16,Online,65.45
1019,DS10,Online,73.21
1019,DS68,Online,68.62
1020,MB16,Online,70.15
1020,MB52,Offline,77.64
1020,TS46,Online,86.81
1021,PY85,Offline,65.68
1021,DS58,Offline,84.39
1021,MB52,Offline,90.04
1021,DS59,Offline,69.96
1022,MB01,Online,62.24
1022,PY21,Online,96.41
1022,DS10,Offline,92.64
1022,CS05,Online,69.4
1022,MB37,Online,70.83
1023,CS11,Offline,78.34
1023,CS12,Online,63.63
1023,DS58,Online,98.3
1024,PY07,Offline,92.57
1024,BI08,Offline,96.65
1024,DS09,Offline,86.42
1024,TS46,Offline,89.19
1024,BI06,Online,93.27
1025,WD43,Offline,64.23
1025,MB37,Online,97.03
1025,MB39,Online,75.45
1025,MB16,Online,81.47
1026,DS10,Online,67.2
1026,MB69,Offline,83.95
1026,DS68,Offline,75.41
1026,MB16,Offline,88.5
1027,AI97,Online,85.09
1027,WD77,Offline,82.94
1027,CS42,Online,91.78
1027,UX53,Online,65.2
1027,DV89,Online,99.17
1028,WD67,Online,69.43
1028,DS45,Offline,99.3
1028,WD77,Offline,92.29
1029,PY76,Offline,71.65
1029,CS11,Online,91.92
1029,DS45,Online,83.93
1029,CS18,Offline,64.14
1029,AI17,Offline,87.78
1030,DS61,Online,79.76
1030,DV60,Online,67.02
1030,PY24,Offline,97.81
1031,UX31,Online,66.54
1031,DV25,Offline,94.29
1031,CS70,Online,65.77
1031,WD67,Offline,67.05
1031,DS45,Offline,87.4
1032,WD67,Online,87.69
1032,AI100,Online,68.09
1032,BI06,Offline,71.78
1032,PY74,Offline,95.09
1033,AI27,Offline,60.47
1033,CS20,Offline,60.83
1033,TS29,Online,60.41
1034,PY85,Offline,67.58
1034,AI86,Offline,79.87
1034,UX13,Online,75.89
1034,MB54,Online,66.4
1035,DS58,Offline,96.85
1035,BI36,Offline,72.76
1035,UX53,Online,66.4
1035,AI33,Offline,82.69
1035,MB39,Online,76.73
1036,AI100,Online,61.11
1036,CS22,Offline,82.91
1036,MB52,Online,66.04
1036,AI33,Offline,64.68
1037,DV25,Offline,72.63
1037,PY24,Offline,69.3
1037,UX13,Online,78.53
1037,CS22,Online,85.83
1038,UX71,Offline,75.08
1038,TS34,Offline,86.53
1038,UX13,Online,85.85
1039,BI83,Online,86.19
1039,DS79,Online,61.74
1039,UX41,Online,88.17
1039,WD30,Online,62.57
1039,DS45,Online,67.07
1040,CS75,Online,74.88
1040,PY62,Offline,80.45
1040,MB44,Online,88.45
1041,CS75,Offline,99.66
1041,DS45,Offline,95.75
1041,DS84,Online,90.54
1041,MB54,Online,81.23
1041,BI83,Offline,82.25
1042,MB54,Online,93.49
1042,AI55,Online,61.7
1042,MB52,Offline,67.11
1043,BI38,Offline,69.78
1043,CS42,Offline,80.83
1044,AI86,Online,83.83
1044,BI38,Online,68.71
1044,DS59,Online,64.47
1044,DV60,Online,88.59
1044,DV47,Offline,92.35
1045,MB52,Online,72.23
1045,WD73,Online,61.82
1045,AI33,Online,84.47
1046,AI88,Online,63.6
1046,CS11,Offline,66.14
1046,CS05,Offline,83.53
1046,BI36,Offline,83.01
1046,TS90,Online,86.07
1047,MB26,Online,95.01
1047,TS34,Offline,76.39
1047,DV60,Online,88.25
1047,PY24,Online,60.22
1047,DS61,Online,89.92
1048,BI38,Offline,67.54
1048,CS42,Online,60.15
1049,DS09,Online,81.99
1049,BI08,Online,97.41
1049,TS46,Online,97.0
1049,PY07,Online,86.4
1049,BI06,Online,62.39
1050,PY76,Offline,97.34
1050,AI17,Online,67.09
1050,CS18,Online,95.28
1050,DS45,Offline,86.93
1051,UX53,Online,80.23
1051,DS65,Online,95.33
1051,MB37,Offline,67.08
1052,WD99,Offline,98.61
1052,DV60,Online,60.03
1052,DV47,Online,67.59
1052,DS91,Online,68.05
1053,DS45,Online,86.92
1053,DV50,Online,73.97
1053,AI33,Online,78.44
1054,MB03,Offline,98.11
1054,MB01,Offline,79.72
1054,CS05,Online,86.03
1054,PY21,Offline,90.22
1054,MB37,Offline,93.02
1055,PY63,Offline,69.89
1055,BI19,Online,84.85
1055,DV81,Offline,84.27
1056,PY07,Online,74.09
1056,WD43,Offline,83.18
1056,BI36,Online,81.64
1056,MB37,Offline,74.0
1057,DS59,Online,88.06
1057,WD32,Offline,74.75
1057,DV95,Offline,81.35
1057,AI86,Online,84.47
1058,TS29,Offline,68.17
1058,WD28,Online,73.74
1058,AI27,Online,84.09
1058,MB16,Offline,85.13
1059,CS70,Online,83.17
1059,BI36,Online,77.8
1059,WD73,Offline,65.71
1060,MB54,Offline,82.96
1060,MB56,Offline,79.38
1060,AI55,Online,82.13
1060,MB52,Offline,72.28
1060,WD28,Offline,70.2
1061,MB54,Online,92.11
1061,DS84,Offline,64.5
1061,CS75,Offline,69.7
1061,DS79,Offline,80.76
1062,DS10,Offline,71.72
1062,PY21,Online,70.61
1062,CS05,Offline,60.4
1062,MB03,Online,86.52
1062,MB01,Offline,95.03
1063,WD73,Offline,65.58
1063,CS18,Offline,61.56
1063,MB52,Offline,71.6
1063,DV47,Online,60.72
1064,UX93,Online,90.81
1064,DV47,Online,82.25
1064,DS58,Online,95.0
1064,PY48,Online,73.2
1064,UX31,Offline,86.67
1065,MB03,Online,82.13
1065,CS18,Offline,99.37
1065,WD77,Online,60.58
1065,CS22,Offline,91.53
1065,CS20,Online,61.89
1066,CS11,Offline,90.39
1066,MB37,Offline,64.07
1066,CS49,Offline,85.8
1067,AI17,Online,82.32
1067,WD67,Online,93.02
1067,AI78,Offline,77.28
1068,DS10,Online,81.23
1068,TS46,Online,76.58
1068,MB44,Online,61.25
1068,BI38,Online,77.11
1068,MB37,Online,61.9
1069,WD94,Online,75.74
1069,PY48,Offline,86.61
1069,PY62,Offline,82.35
1069,BI19,Offline,92.74
1070,PY07,Online,91.5
1070,BI08,Online,64.67
1070,DS09,Offline,84.45
1070,TS46,Offline,94.89
1071,AI17,Online,97.56
1071,WD67,Online,65.0
1071,TS34,Online,73.27
1072,CS64,Offline,79.96
1072,BI36,Offline,96.03
1072,PY63,Offline,81.65
1073,BI02,Offline,73.05
1073,WD80,Online,93.92
1073,MB37,Online,81.38
1073,UX93,Offline,60.24
1073,CS64,Online,98.78
1074,WD73,Online,66.65
1074,UX31,Online,60.13
1074,CS70,Online,75.78
1074,AI55,Online,97.86
1075,CS20,Online,85.33
1075,CS22,Offline,79.79
1075,CS18,Offline,90.9
1076,BI83,Offline,82.17
1076,UX41,Online,67.24
1076,CS12,Offline,66.81
1076,UX71,Offline,65.6
1076,BI06,Offline,64.06
1077,BI92,Offline,84.6
1077,AI17,Offline,62.66
1077,AI78,Offline,96.65
1078,MB03,Online,70.33
1078,PY74,Offline,72.29
1078,WD28,Offline,69.21
1078,AI100,Offline,85.55
1078,CS05,Offline,90.9
1079,WD30,Online,74.26
1079,MB26,Offline,88.09
1079,WD28,Offline,67.98
1079,BI08,Offline,93.9
1080,CS18,Online,68.89
1080,CS42,Online,81.19
