ExamID,StudentID,Score
59,651,96.92
60,651,85.72
15,651,64.21
16,651,82.06
17,651,56.25
186,652,80.96
187,652,79.93
100,652,86.21
101,652,87.5
93,652,86.74
94,652,72.14
181,652,68.18
182,652,93.15
183,652,97.3
194,653,61.23
195,653,59.82
130,653,97.8
131,653,84.2
132,653,70.01
221,653,50.96
222,653,65.97
223,653,60.6
122,653,88.89
123,653,79.5
124,653,59.16
233,654,99.57
234,654,67.34
235,654,75.67
130,654,77.9
131,654,61.12
132,654,72.83
184,654,62.41
185,654,89.91
100,654,75.55
101,654,94.6
27,655,62.31
28,655,96.71
247,655,61.62
248,655,67.02
249,655,81.45
91,655,91.91
92,655,60.41
34,655,59.04
35,655,61.5
147,655,65.51
148,655,92.26
149,655,57.63
73,656,87.91
74,656,96.67
162,656,51.08
163,656,78.5
164,656,68.72
95,656,85.73
96,656,72.93
97,656,52.75
172,657,61.51
173,657,52.24
184,657,95.79
185,657,69.99
46,657,56.28
47,657,91.07
48,657,66.33
39,657,90.94
40,657,74.37
46,658,54.49
47,658,97.36
48,658,66.21
32,658,92.96
33,658,52.71
91,658,79.39
92,658,98.32
174,659,81.7
175,659,84.91
21,659,63.67
22,659,57.62
23,659,82.38
93,659,84.35
94,659,64.96
154,659,67.04
155,659,65.28
156,659,53.93
110,660,81.03
111,660,68.57
46,660,68.61
47,660,54.38
48,660,66.04
165,660,75.53
166,660,90.63
7,660,97.07
8,660,88.53
9,660,53.77
83,661,54.56
84,661,62.47
85,661,98.86
154,661,98.69
155,661,67.26
156,661,51.07
29,661,85.77
30,661,61.16
31,661,84.43
95,661,80.56
96,661,62.7
97,661,88.1
43,662,53.42
44,662,85.65
45,662,73.52
247,662,66.66
248,662,74.86
249,662,87.82
15,663,67.9
16,663,97.47
17,663,94.71
41,663,69.62
42,663,89.88
206,663,58.68
207,663,75.75
208,663,82.48
32,663,99.03
33,663,70.48
119,664,50.87
120,664,89.19
121,664,56.02
135,664,70.53
136,664,92.27
137,664,53.72
61,664,83.48
62,664,76.82
63,664,68.23
206,664,97.42
207,664,71.63
208,664,65.8
179,664,50.46
180,664,88.96
215,665,72.91
216,665,96.98
212,665,65.63
213,665,64.46
214,665,52.74
160,665,80.36
161,665,82.98
41,665,75.05
42,665,67.92
83,666,82.61
84,666,79.78
85,666,73.03
64,666,53.87
65,666,59.49
201,666,60.79
202,666,98.22
203,666,51.2
75,666,96.66
76,666,52.1
77,666,88.27
39,666,51.9
40,666,52.21
204,667,95.82
205,667,88.26
186,667,70.88
187,667,54.8
93,667,52.5
94,667,60.83
54,668,57.44
55,668,91.55
56,668,76.22
98,668,77.86
99,668,76.9
43,668,60.36
44,668,64.05
45,668,98.69
247,669,69.54
248,669,55.73
249,669,96.91
43,669,77.74
44,669,55.69
45,669,98.34
125,670,73.66
126,670,76.78
127,670,67.62
172,670,76.37
173,670,84.25
176,670,96.63
177,670,96.55
178,670,52.29
54,670,67.53
55,670,51.76
56,670,79.56
138,670,66.7
139,670,70.01
140,670,77.84
71,671,87.93
72,671,69.01
91,671,58.8
92,671,51.71
106,671,73.96
107,671,57.8
247,671,74.41
248,671,91.21
249,671,86.2
179,672,99.18
180,672,55.61
133,672,83.44
134,672,93.24
91,672,72.37
92,672,81.61
32,672,72.91
33,672,67.59
59,673,64.14
60,673,73.31
170,673,61.16
171,673,86.22
102,673,89.05
103,673,97.97
15,673,61.1
16,673,88.43
17,673,80.18
110,674,97.61
111,674,76.02
215,674,79.92
216,674,81.44
239,674,78.48
240,674,55.16
24,674,62.77
25,674,98.85
26,674,80.38
201,675,60.22
202,675,73.07
203,675,53.97
4,675,69.38
5,675,63.17
6,675,51.77
18,675,71.74
19,675,76.34
20,675,86.16
51,676,72.47
52,676,53.42
53,676,78.06
34,676,88.14
35,676,94.66
7,676,54.2
8,676,65.22
9,676,71.56
29,677,67.55
30,677,80.38
31,677,68.27
83,677,70.11
84,677,99.85
85,677,62.45
125,677,87.52
126,677,75.19
127,677,95.81
80,678,82.79
81,678,60.48
82,678,96.6
186,678,50.81
187,678,51.62
239,678,67.47
240,678,91.74
73,679,67.31
74,679,66.56
4,679,89.55
5,679,62.01
6,679,73.49
201,679,73.84
202,679,89.73
203,679,50.92
83,679,60.0
84,679,68.93
85,679,84.38
78,680,74.05
79,680,79.6
212,680,58.04
213,680,70.78
214,680,68.56
196,680,77.38
197,680,83.66
91,680,50.63
92,680,55.17
41,681,63.13
42,681,52.88
34,681,97.7
35,681,97.77
7,681,64.5
8,681,66.06
9,681,82.91
51,681,99.84
52,681,64.79
53,681,99.63
57,682,75.36
58,682,87.22
80,682,51.82
81,682,78.18
82,682,95.92
181,682,92.15
182,682,78.4
183,682,74.8
135,682,81.55
136,682,61.85
137,682,75.5
59,682,56.76
60,682,68.88
29,683,69.59
30,683,50.66
31,683,89.92
34,683,88.6
35,683,62.44
13,683,60.99
14,683,83.56
78,683,51.37
79,683,79.01
186,684,64.55
187,684,65.64
98,684,80.75
99,684,80.92
209,684,61.3
210,684,50.89
211,684,84.58
128,684,85.69
129,684,55.32
51,685,99.58
52,685,78.32
53,685,82.19
34,685,65.7
35,685,63.57
224,685,87.73
225,685,57.63
226,685,80.96
215,685,84.66
216,685,67.96
135,686,76.09
136,686,89.92
137,686,57.84
206,686,66.84
207,686,72.62
208,686,66.37
119,686,70.21
120,686,50.21
121,686,56.37
61,686,51.87
62,686,61.22
63,686,97.7
179,686,51.95
180,686,69.11
29,687,73.4
30,687,92.66
31,687,98.78
204,687,55.1
205,687,67.97
227,687,82.96
228,687,75.93
229,687,86.83
125,687,91.3
126,687,55.11
127,687,75.83
236,687,81.45
237,687,88.61
238,687,75.34
57,688,95.41
58,688,66.84
141,688,70.64
142,688,71.57
143,688,85.48
89,688,90.05
90,688,92.49
43,688,60.88
44,688,56.35
45,688,76.36
93,688,64.7
94,688,63.77
51,689,81.74
52,689,51.68
53,689,77.84
7,689,89.98
8,689,70.81
9,689,66.32
227,689,73.68
228,689,80.57
229,689,91.46
4,690,90.52
5,690,92.78
6,690,64.09
83,690,65.15
84,690,50.74
85,690,58.0
18,690,98.85
19,690,84.7
20,690,57.46
29,690,76.83
30,690,91.82
31,690,59.57
147,690,53.52
148,690,93.42
149,690,61.74
39,691,53.84
40,691,68.35
172,691,61.32
173,691,53.68
13,691,91.78
14,691,55.49
46,691,76.65
47,691,84.77
48,691,69.01
184,691,69.03
185,691,79.36
152,692,56.09
153,692,63.18
1,692,56.08
2,692,88.11
3,692,83.48
160,692,70.44
161,692,69.16
191,692,51.23
192,692,72.71
193,692,89.13
244,693,54.63
245,693,75.07
246,693,91.67
98,693,56.21
99,693,55.1
66,693,79.01
67,693,89.98
18,694,56.26
19,694,65.77
20,694,97.4
108,694,97.82
109,694,83.83
165,694,57.15
166,694,65.19
13,694,74.31
14,694,78.01
34,695,83.45
35,695,60.57
41,695,53.17
42,695,52.26
7,695,63.09
8,695,64.05
9,695,59.9
59,696,53.49
60,696,55.18
196,696,97.19
197,696,99.97
244,696,78.12
245,696,55.18
246,696,50.49
212,696,99.16
213,696,96.08
214,696,84.87
209,697,61.57
210,697,65.74
211,697,55.79
186,697,93.69
187,697,83.43
98,697,65.49
99,697,72.52
128,697,75.12
129,697,70.7
147,698,78.63
148,698,63.74
149,698,52.39
247,698,99.97
248,698,69.32
249,698,55.0
112,698,83.03
113,698,75.17
219,698,76.33
220,698,53.46
57,698,59.9
58,698,63.13
147,699,90.36
148,699,88.15
149,699,69.49
61,699,65.74
62,699,56.26
63,699,88.23
15,699,72.89
16,699,83.07
17,699,73.62
125,699,63.44
126,699,52.73
127,699,86.28
236,699,51.37
237,699,60.74
238,699,99.66
83,700,72.49
84,700,62.91
85,700,81.37
125,700,80.67
126,700,98.48
127,700,72.49
147,700,80.21
148,700,61.48
149,700,80.42
154,700,85.4
155,700,69.66
156,700,98.48
128,701,80.74
129,701,54.45
80,701,90.79
81,701,70.23
82,701,65.02
239,701,50.22
240,701,69.27
13,701,61.21
14,701,71.33
43,702,90.45
44,702,67.53
45,702,97.02
247,702,85.14
248,702,77.83
249,702,67.38
198,703,96.27
199,703,69.83
200,703,54.38
135,703,91.83
136,703,54.06
137,703,99.82
244,703,80.13
245,703,82.2
246,703,64.77
233,703,89.34
234,703,58.29
235,703,61.29
165,703,51.87
166,703,96.55
39,704,51.07
40,704,64.04
29,704,64.53
30,704,76.05
31,704,73.19
221,704,65.02
222,704,78.07
223,704,88.74
83,705,81.81
84,705,90.82
85,705,79.55
64,705,75.44
65,705,75.84
157,705,73.36
158,705,94.91
159,705,62.32
66,706,90.41
67,706,51.27
32,706,52.68
33,706,94.6
206,706,89.9
207,706,50.2
208,706,53.59
221,707,74.31
222,707,97.79
223,707,93.08
130,707,82.69
131,707,65.66
132,707,95.37
194,707,79.78
195,707,90.45
186,707,90.79
187,707,96.71
201,708,72.21
202,708,55.16
203,708,96.58
196,708,53.69
197,708,55.33
219,708,85.17
220,708,71.16
157,708,52.6
158,708,51.83
159,708,80.8
179,709,58.51
180,709,54.64
91,709,64.33
92,709,54.31
133,709,98.59
134,709,67.83
41,710,92.46
42,710,71.14
253,710,63.97
254,710,61.62
108,710,83.28
109,710,75.95
233,711,83.18
234,711,86.52
235,711,99.25
80,711,96.28
81,711,68.7
82,711,58.09
160,711,78.38
161,711,55.44
59,712,88.81
60,712,51.33
27,712,60.56
28,712,61.71
170,712,62.19
171,712,50.06
78,713,96.84
79,713,52.77
86,713,80.86
87,713,89.85
88,713,79.18
201,713,69.24
202,713,70.21
203,713,67.4
13,714,85.97
14,714,85.88
186,714,97.86
187,714,80.67
80,714,82.38
81,714,72.82
82,714,55.19
239,714,72.72
240,714,98.08
64,715,93.45
65,715,88.17
244,715,84.72
245,715,57.74
246,715,75.33
43,715,85.88
44,715,57.61
45,715,95.91
128,716,89.64
129,716,90.59
122,716,91.13
123,716,92.29
124,716,68.81
184,716,66.48
185,716,83.06
100,716,91.78
101,716,57.67
206,717,73.96
207,717,90.6
208,717,77.67
66,717,83.19
67,717,63.04
250,717,53.91
251,717,96.27
252,717,62.07
43,718,78.83
44,718,89.55
45,718,94.73
108,718,74.08
109,718,80.45
201,718,72.02
202,718,51.67
203,718,50.29
215,718,68.19
216,718,82.05
152,718,73.88
153,718,61.45
21,719,65.97
22,719,80.38
23,719,55.92
89,719,85.85
90,719,69.43
224,719,66.95
225,719,69.66
226,719,90.57
93,719,77.86
94,719,59.4
154,719,93.85
155,719,87.51
156,719,69.66
201,720,70.03
202,720,90.98
203,720,76.76
230,720,79.8
231,720,50.78
232,720,96.93
83,720,83.13
84,720,81.42
85,720,66.38
4,720,74.3
5,720,92.35
6,720,61.54
73,720,85.87
74,720,62.53
15,721,56.62
16,721,84.78
17,721,99.11
206,721,86.21
207,721,99.28
208,721,69.88
250,721,87.37
251,721,98.24
252,721,68.11
157,721,56.31
158,721,91.69
159,721,82.42
41,721,66.46
42,721,81.06
95,722,58.68
96,722,99.25
97,722,50.35
247,722,83.34
248,722,89.19
249,722,89.81
91,722,55.55
92,722,88.54
174,723,52.77
175,723,90.9
141,723,71.21
142,723,70.76
143,723,92.3
51,723,72.98
52,723,78.09
53,723,89.39
104,723,98.4
105,723,87.35
104,724,81.34
105,724,54.1
89,724,97.38
90,724,92.77
174,724,50.06
175,724,83.63
51,724,77.8
52,724,57.0
53,724,88.19
141,724,76.54
142,724,65.15
143,724,98.58
239,725,91.61
240,725,81.22
66,725,88.21
67,725,84.33
1,725,94.48
2,725,85.44
3,725,78.03
188,725,70.24
189,725,56.39
190,725,83.69
66,726,60.9
67,726,53.07
110,726,83.27
111,726,76.46
215,726,74.69
216,726,94.45
4,727,98.95
5,727,97.43
6,727,62.25
236,727,99.59
237,727,92.8
238,727,96.93
73,727,98.47
74,727,86.23
100,728,53.51
101,728,56.93
215,728,99.39
216,728,88.61
181,728,76.52
182,728,56.81
183,728,56.99
75,729,70.53
76,729,87.53
77,729,76.31
39,729,99.2
40,729,91.1
64,729,56.08
65,729,69.22
138,730,81.9
139,730,81.37
140,730,85.89
110,730,91.42
111,730,57.78
54,730,70.67
55,730,88.23
56,730,84.51
125,730,71.82
126,730,61.94
127,730,75.34
176,730,65.84
177,730,81.28
178,730,79.55
224,731,70.69
225,731,73.12
226,731,63.7
18,731,91.83
19,731,57.37
20,731,89.08
165,731,83.32
166,731,85.65
73,731,86.71
74,731,82.93
13,731,98.88
14,731,57.0
181,732,94.98
182,732,57.46
183,732,94.34
59,732,90.25
60,732,90.25
188,732,95.58
189,732,58.74
190,732,94.4
13,733,62.02
14,733,79.16
46,733,80.25
47,733,81.23
48,733,66.04
39,733,93.0
40,733,96.81
172,733,65.65
173,733,95.35
184,733,70.72
185,733,62.86
106,734,65.06
107,734,76.01
29,734,88.01
30,734,62.42
31,734,96.09
104,734,81.49
105,734,88.34
160,734,86.48
161,734,71.75
221,734,55.65
222,734,98.6
223,734,55.81
21,735,65.46
22,735,98.55
23,735,61.04
32,735,71.3
33,735,51.22
66,735,85.38
67,735,51.23
43,735,78.1
44,735,73.95
45,735,92.05
217,735,65.86
218,735,67.39
66,736,83.74
67,736,89.09
75,736,52.79
76,736,82.02
77,736,69.43
162,736,94.44
163,736,89.0
164,736,76.53
32,736,96.45
33,736,52.61
34,737,96.11
35,737,78.86
80,737,84.4
81,737,50.79
82,737,86.49
247,737,97.73
248,737,97.69
249,737,73.4
233,737,55.81
234,737,58.93
235,737,86.22
110,737,69.84
111,737,86.24
212,738,60.82
213,738,59.51
214,738,75.44
114,738,53.62
115,738,89.82
116,738,58.76
174,738,65.97
175,738,82.89
49,739,79.47
50,739,97.57
95,739,73.42
96,739,61.37
97,739,72.77
236,739,95.85
237,739,78.56
238,739,80.08
250,740,67.95
251,740,74.44
252,740,78.94
157,740,88.18
158,740,53.37
159,740,98.08
66,740,90.81
67,740,62.74
157,741,72.57
158,741,84.11
159,741,53.67
184,741,73.97
185,741,60.83
128,741,69.58
129,741,96.12
29,742,50.59
30,742,85.52
31,742,71.28
4,742,98.07
5,742,69.65
6,742,82.65
147,742,93.14
148,742,55.2
149,742,58.02
119,743,97.4
120,743,64.58
121,743,92.51
66,743,60.26
67,743,51.53
204,743,50.72
205,743,52.15
71,743,69.9
72,743,62.46
64,743,87.16
65,743,75.41
162,744,57.31
163,744,98.2
164,744,81.41
95,744,99.71
96,744,77.93
97,744,75.56
117,744,61.16
118,744,95.46
66,744,93.22
67,744,89.97
219,745,51.97
220,745,73.59
201,745,85.81
202,745,76.24
203,745,54.16
196,745,81.83
197,745,61.48
59,745,71.34
60,745,67.66
46,745,95.98
47,745,77.24
48,745,57.47
95,746,50.13
96,746,56.69
97,746,53.2
66,746,72.46
67,746,51.13
117,746,64.75
118,746,77.24
73,746,62.67
74,746,83.67
247,747,71.84
248,747,85.82
249,747,74.5
43,747,84.91
44,747,88.1
45,747,60.47
174,748,69.78
175,748,53.31
7,748,81.24
8,748,86.53
9,748,67.67
54,748,54.57
55,748,85.47
56,748,50.92
100,748,68.17
101,748,54.04
179,748,75.66
180,748,80.92
43,749,84.43
44,749,88.43
45,749,85.5
108,749,56.44
109,749,93.86
244,749,60.4
245,749,52.38
246,749,60.49
215,749,50.54
216,749,72.59
29,750,56.45
30,750,66.11
31,750,57.68
104,750,82.71
105,750,61.55
49,750,85.27
50,750,59.52
39,750,63.59
40,750,57.12
250,750,90.96
251,750,63.73
252,750,99.79
141,751,66.54
142,751,60.24
143,751,55.74
89,751,71.74
90,751,78.66
51,751,92.47
52,751,78.01
53,751,93.22
13,752,55.59
14,752,70.78
184,752,69.82
185,752,56.2
46,752,92.01
47,752,89.23
48,752,80.61
39,752,91.81
40,752,73.56
172,752,83.8
173,752,50.46
233,753,60.32
234,753,50.07
235,753,68.69
135,753,95.49
136,753,53.21
137,753,50.94
170,753,54.98
171,753,69.55
170,754,79.01
171,754,50.21
188,754,84.29
189,754,64.37
190,754,89.44
241,754,66.56
242,754,51.37
243,754,66.46
165,754,82.79
166,754,74.49
93,755,64.97
94,755,79.01
43,755,70.64
44,755,84.66
45,755,75.79
1,755,79.32
2,755,64.79
3,755,55.95
141,755,50.3
142,755,90.91
143,755,82.71
219,755,98.22
220,755,70.4
78,756,78.66
79,756,85.25
196,756,54.94
197,756,85.94
59,756,59.76
60,756,66.49
212,756,58.12
213,756,66.57
214,756,57.99
179,756,62.23
180,756,58.13
206,757,83.03
207,757,98.98
208,757,96.77
250,757,66.22
251,757,91.87
252,757,59.66
41,757,72.8
42,757,72.25
66,758,65.21
67,758,67.49
95,758,63.55
96,758,52.86
97,758,84.97
162,758,85.66
163,758,74.85
164,758,70.23
73,758,96.92
74,758,87.31
117,758,83.82
118,758,79.79
27,759,52.34
28,759,55.33
160,759,55.79
161,759,66.48
49,759,57.96
50,759,66.23
212,760,75.33
213,760,71.77
214,760,59.08
71,760,72.27
72,760,77.16
91,760,76.92
92,760,70.09
133,760,61.05
134,760,99.16
247,760,63.82
248,760,79.38
249,760,98.47
141,761,50.99
142,761,95.42
143,761,67.94
174,761,95.12
175,761,94.54
89,761,75.37
90,761,85.33
125,762,79.65
126,762,55.89
127,762,77.18
15,762,53.37
16,762,94.44
17,762,92.17
236,762,91.34
237,762,56.56
238,762,80.46
95,762,94.64
96,762,68.4
97,762,85.13
57,763,97.98
58,763,88.41
10,763,83.04
11,763,68.22
12,763,93.96
138,763,52.26
139,763,86.82
140,763,67.63
110,763,70.34
111,763,66.06
41,764,74.8
42,764,80.36
29,764,92.63
30,764,55.35
31,764,59.42
95,764,72.46
96,764,79.62
97,764,77.41
46,764,50.92
47,764,65.27
48,764,66.57
110,765,70.58
111,765,57.14
233,765,93.7
234,765,66.26
235,765,93.4
27,765,55.2
28,765,99.87
247,765,50.03
248,765,78.5
249,765,94.61
80,765,67.83
81,765,76.53
82,765,73.24
39,766,97.43
40,766,89.9
184,766,55.45
185,766,67.43
13,766,96.42
14,766,58.39
110,767,55.81
111,767,60.26
154,767,68.95
155,767,76.08
156,767,88.84
165,767,53.04
166,767,95.77
7,767,59.79
8,767,72.93
9,767,84.04
36,768,53.52
37,768,83.58
38,768,81.78
135,768,94.41
136,768,79.34
137,768,86.08
162,768,50.35
163,768,99.42
164,768,74.79
100,768,69.52
101,768,55.29
66,769,55.84
67,769,62.32
233,769,91.86
234,769,80.21
235,769,81.95
7,769,78.87
8,769,93.02
9,769,79.72
198,769,73.33
199,769,81.67
200,769,96.45
247,769,84.8
248,769,96.75
249,769,95.62
227,770,92.82
228,770,61.02
229,770,76.04
83,770,74.29
84,770,77.05
85,770,75.95
154,770,67.64
155,770,91.44
156,770,75.67
125,770,86.69
126,770,98.16
127,770,78.04
10,771,80.74
11,771,69.83
12,771,82.6
201,771,77.3
202,771,88.35
203,771,88.8
198,771,98.46
199,771,73.37
200,771,84.83
172,772,52.56
173,772,95.47
91,772,78.42
92,772,82.25
196,772,73.51
197,772,74.82
27,773,64.23
28,773,79.12
209,773,80.59
210,773,89.15
211,773,86.4
186,773,91.19
187,773,89.09
98,773,65.63
99,773,84.2
162,774,82.13
163,774,62.63
164,774,90.0
64,774,63.86
65,774,92.5
36,774,52.16
37,774,70.15
38,774,95.28
100,774,58.52
101,774,71.3
100,775,69.28
101,775,88.56
49,775,67.17
50,775,82.71
78,775,64.89
79,775,72.6
253,776,67.73
254,776,78.4
41,776,84.47
42,776,51.55
165,776,90.02
166,776,62.96
73,776,67.04
74,776,82.61
224,776,75.77
225,776,96.05
226,776,75.79
110,777,97.74
111,777,81.84
176,777,93.11
177,777,87.04
178,777,73.1
34,777,80.3
35,777,89.14
27,777,98.31
28,777,68.19
91,777,92.75
92,777,72.52
215,778,87.82
216,778,96.1
1,778,74.84
2,778,70.83
3,778,99.31
24,778,77.61
25,778,68.92
26,778,76.31
141,778,99.8
142,778,60.9
143,778,65.33
102,779,51.95
103,779,92.05
57,779,84.67
58,779,52.84
138,779,72.14
139,779,83.5
140,779,90.32
83,779,92.01
84,779,73.28
85,779,69.4
43,780,94.01
44,780,84.3
45,780,92.99
247,780,65.82
248,780,51.28
249,780,81.32
154,781,74.6
155,781,76.73
156,781,69.4
112,781,57.84
113,781,59.54
247,781,85.77
248,781,75.05
249,781,64.13
73,782,61.81
74,782,59.45
201,782,79.08
202,782,80.2
203,782,56.49
4,782,77.72
5,782,84.11
6,782,52.16
15,783,59.36
16,783,54.35
17,783,99.98
32,783,56.91
33,783,91.07
66,783,90.06
67,783,65.75
41,783,57.93
42,783,61.89
165,784,84.72
166,784,85.55
135,784,90.44
136,784,64.24
137,784,72.52
176,784,63.12
177,784,84.5
178,784,59.42
188,784,98.43
189,784,62.28
190,784,74.1
241,784,53.74
242,784,71.19
243,784,80.62
64,785,94.31
65,785,79.26
15,785,85.52
16,785,65.7
17,785,67.23
138,785,72.57
139,785,99.43
140,785,95.66
54,785,57.44
55,785,52.05
56,785,55.68
236,786,62.57
237,786,59.73
238,786,98.72
78,786,63.27
79,786,96.67
212,786,68.02
213,786,63.7
214,786,73.51
130,786,69.58
131,786,88.3
132,786,55.39
241,786,78.19
242,786,96.36
243,786,79.85
135,787,97.83
136,787,57.37
137,787,83.85
181,787,87.79
182,787,50.71
183,787,70.92
188,787,51.48
189,787,86.75
190,787,55.17
89,788,57.69
90,788,93.47
141,788,95.32
142,788,77.05
143,788,61.84
104,788,85.5
105,788,51.32
51,788,69.31
52,788,64.16
53,788,77.87
100,789,67.64
101,789,83.56
179,789,96.84
180,789,68.55
24,789,66.19
25,789,96.98
26,789,79.03
7,789,52.55
8,789,98.48
9,789,60.61
54,789,66.64
55,789,50.33
56,789,74.92
112,790,88.41
113,790,80.29
29,790,83.61
30,790,96.15
31,790,60.82
13,790,82.31
14,790,74.41
34,790,92.89
35,790,59.58
78,790,86.16
79,790,53.09
51,791,83.92
52,791,70.55
53,791,51.46
224,791,58.9
225,791,87.09
226,791,62.21
34,791,78.28
35,791,86.04
221,792,99.15
222,792,91.76
223,792,97.4
250,792,71.2
251,792,96.46
252,792,50.87
57,792,97.35
58,792,59.19
160,792,53.1
161,792,72.21
215,792,97.44
216,792,83.83
217,793,70.02
218,793,72.9
219,793,80.27
220,793,71.58
196,793,96.93
197,793,73.11
34,794,95.88
35,794,53.36
227,794,67.04
228,794,55.39
229,794,51.93
7,794,60.36
8,794,92.42
9,794,62.64
51,794,80.58
52,794,72.85
53,794,79.96
184,795,94.7
185,795,95.62
157,795,69.12
158,795,86.41
159,795,77.56
128,795,59.68
129,795,61.88
100,795,84.31
101,795,61.56
233,795,86.73
234,795,92.76
235,795,53.63
186,796,79.81
187,796,78.9
221,796,68.9
222,796,82.44
223,796,57.34
122,796,50.12
123,796,66.86
124,796,51.24
130,796,54.25
131,796,58.67
132,796,70.9
194,796,93.29
195,796,94.89
4,797,56.3
5,797,57.27
6,797,61.66
236,797,73.17
237,797,87.43
238,797,59.09
230,797,88.97
231,797,65.78
232,797,81.02
201,797,66.21
202,797,86.77
203,797,76.77
73,797,72.25
74,797,58.33
80,798,77.38
81,798,57.26
82,798,70.01
34,798,57.54
35,798,84.65
29,798,75.93
30,798,84.69
31,798,87.13
112,798,98.0
113,798,99.04
247,799,58.37
248,799,98.8
249,799,77.67
71,799,95.08
72,799,62.93
91,799,85.18
92,799,68.28
219,800,78.98
220,800,56.87
104,800,94.05
105,800,74.55
247,800,50.66
248,800,78.39
249,800,90.92
112,800,91.1
113,800,82.34
219,801,94.31
220,801,97.54
217,801,72.0
218,801,84.74
157,801,62.85
158,801,90.83
159,801,67.13
46,801,68.09
47,801,60.88
48,801,77.51
196,801,84.74
197,801,73.46
108,802,77.37
109,802,76.82
13,802,50.7
14,802,50.18
73,802,84.84
74,802,80.3
27,802,70.83
28,802,73.93
41,802,72.91
42,802,93.38
204,803,99.7
205,803,54.32
236,803,95.24
237,803,75.7
238,803,80.33
247,803,97.67
248,803,57.66
249,803,65.32
83,804,69.94
84,804,53.06
85,804,79.94
73,804,75.63
74,804,99.45
201,804,94.68
202,804,84.35
203,804,53.56
4,805,82.2
5,805,68.88
6,805,55.98
73,805,51.34
74,805,67.08
230,805,93.28
231,805,53.73
232,805,75.8
64,806,71.21
65,806,66.73
71,806,86.43
72,806,69.89
198,806,75.77
199,806,89.74
200,806,53.71
233,806,91.97
234,806,82.06
235,806,68.9
66,806,99.97
67,806,98.47
59,807,78.86
60,807,68.38
186,807,53.21
187,807,73.31
102,807,76.18
103,807,94.88
110,807,94.01
111,807,88.05
130,808,99.84
131,808,56.68
132,808,84.24
221,808,61.91
222,808,68.65
223,808,84.28
186,808,54.16
187,808,69.95
194,809,50.9
195,809,78.84
212,809,54.28
213,809,80.84
214,809,84.05
64,809,77.81
65,809,76.11
138,809,50.14
139,809,85.12
140,809,73.56
152,810,84.61
153,810,88.97
150,810,84.26
151,810,74.29
135,810,94.92
136,810,68.35
137,810,51.97
34,810,73.37
35,810,55.17
172,811,97.45
173,811,73.56
64,811,64.26
65,811,64.25
15,811,61.25
16,811,98.75
17,811,78.95
54,811,86.6
55,811,79.86
56,811,72.65
138,811,57.58
139,811,95.6
140,811,70.61
100,812,83.48
101,812,66.38
162,812,53.37
163,812,51.75
164,812,91.43
36,812,96.26
37,812,52.56
38,812,73.45
212,813,90.76
213,813,74.82
214,813,86.85
59,813,51.4
60,813,58.83
157,813,68.61
158,813,57.43
159,813,83.26
15,813,78.27
16,813,58.17
17,813,88.13
135,814,81.34
136,814,85.17
137,814,80.89
80,814,51.64
81,814,50.6
82,814,83.73
188,814,81.01
189,814,94.28
190,814,68.22
57,814,81.22
58,814,80.15
181,814,63.45
182,814,73.04
183,814,84.64
59,815,83.18
60,815,96.85
102,815,82.0
103,815,93.41
170,815,71.11
171,815,79.75
102,816,87.42
103,816,72.57
57,816,65.46
58,816,91.57
112,816,58.35
113,816,57.57
147,816,83.16
148,816,84.02
149,816,88.18
219,816,62.9
220,816,82.42
239,817,52.81
240,817,54.17
24,817,64.21
25,817,67.46
26,817,85.94
188,817,72.04
189,817,51.97
190,817,89.67
110,817,84.0
111,817,68.32
204,818,95.02
205,818,99.77
66,818,61.92
67,818,96.87
198,818,99.16
199,818,88.37
200,818,93.42
64,818,89.47
65,818,89.81
13,819,69.77
14,819,78.67
27,819,89.17
28,819,80.4
108,819,68.97
109,819,55.76
41,819,83.8
42,819,68.84
93,820,95.86
94,820,91.87
188,820,66.01
189,820,74.82
190,820,54.42
21,820,89.79
22,820,65.06
23,820,82.86
224,820,90.0
225,820,76.05
226,820,80.77
89,820,69.55
90,820,75.46
91,821,63.75
92,821,79.41
194,821,51.74
195,821,52.92
27,821,97.8
28,821,89.85
117,822,75.17
118,822,58.55
152,822,86.72
153,822,83.69
160,822,72.21
161,822,63.28
191,822,51.34
192,822,80.86
193,822,77.89
1,822,60.45
2,822,62.92
3,822,88.24
250,823,65.87
251,823,98.7
252,823,86.83
41,823,55.46
42,823,95.07
157,823,54.53
158,823,98.14
159,823,95.55
66,823,75.9
67,823,90.03
7,824,93.08
8,824,98.11
9,824,62.51
100,824,83.87
101,824,94.85
54,824,80.48
55,824,83.42
56,824,86.34
49,825,79.82
50,825,90.93
125,825,53.82
126,825,67.85
127,825,78.84
147,825,55.89
148,825,83.3
149,825,52.62
236,825,82.95
237,825,86.16
238,825,59.93
29,826,63.75
30,826,96.85
31,826,76.59
204,826,93.88
205,826,51.99
41,826,57.81
42,826,82.83
100,827,70.93
101,827,57.74
174,827,80.81
175,827,97.41
179,827,83.13
180,827,56.71
162,828,66.75
163,828,66.59
164,828,77.33
86,828,58.2
87,828,78.72
88,828,93.49
201,828,96.36
202,828,96.07
203,828,77.4
167,828,55.1
168,828,80.49
169,828,98.42
119,829,92.69
120,829,90.22
121,829,73.52
32,829,84.15
33,829,80.44
21,829,76.99
22,829,72.34
23,829,69.33
